day,transformer,district,SAIFI
2023-09-27,230,Dansoman,0.0
2023-09-27,237,Dansoman,0.0
2023-09-27,norc443,Kaneshie,0.0
2023-09-28,210,Dansoman,0.0
2023-09-28,234,Dansoman,0.0
2023-09-28,96,Achimota,0.0
2023-09-28,norc165,Dansoman,0.0
2023-09-30,204,Dansoman,0.0
2023-09-30,norc438,Kaneshie,0.0
2023-10-01,404,Mampong,0.0
2023-10-01,47,Achimota,0.0
2023-10-03,48,Achimota,0.3384253819036428
2023-10-04,424,Mampong,0.8571428571428571
2023-10-04,69,Achimota,0.0
2023-10-04,73,Achimota,0.0
2023-10-05,26,Achimota,0.7529411764705882
2023-10-05,55,Achimota,0.0
2023-10-05,74,Achimota,0.0
2023-10-05,norc110,Dansoman,0.3457382953181273
2023-10-05,norc537,Achimota,0.0
2023-10-06,36,Achimota,0.0
2023-10-06,423,Mampong,0.0
2023-10-06,82,Achimota,0.0
2023-10-07,10,Achimota,0.0
2023-10-07,444,Mampong,0.0
2023-10-07,norc858,Achimota,1.0
2023-10-08,218,Dansoman,2.0
2023-10-08,441,Mampong,0.0
2023-10-09,216,Dansoman,0.0
2023-10-09,83,Achimota,0.0
2023-10-10,306,Kaneshie,0.0
2023-10-10,76,Achimota,0.0
2023-10-10,norc167,Dansoman,0.8
2023-10-10,norc732,Achimota,0.0
2023-10-11,310,Kaneshie,0.0
2023-10-11,436,Mampong,0.0
2023-10-11,456,Mampong,1.0
2023-10-12,11,Achimota,0.0
2023-10-12,405,Mampong,0.6873508353221957
2023-10-12,norc1104,Mampong,0.0
2023-10-12,norc438,Kaneshie,0.0
2023-10-12,norc537,Achimota,0.3333333333333333
2023-10-14,436,Mampong,0.0
2023-10-14,57,Achimota,0.0
2023-10-14,norc603,Achimota,0.0
2023-10-15,11,Achimota,0.0
2023-10-15,204,Dansoman,0.0
2023-10-15,206,Dansoman,0.0
2023-10-15,79,Achimota,1.0
2023-10-15,93,Achimota,0.0
2023-10-15,norc337,Achimota,0.0
2023-10-16,100,Achimota,0.0
2023-10-16,16,Achimota,0.0
2023-10-16,411,Mampong,0.0
2023-10-16,70,Achimota,0.0
2023-10-17,207,Dansoman,0.5
2023-10-17,231,Dansoman,2.0
2023-10-17,93,Achimota,0.0
2023-10-18,305,Kaneshie,0.0
2023-10-18,419,Mampong,0.0
2023-10-18,norc532,Achimota,0.0
2023-10-19,13,Achimota,0.0
2023-10-19,218,Dansoman,0.0
2023-10-19,317,Kaneshie,0.0
2023-10-19,419,Mampong,0.0
2023-10-19,norc732,Achimota,0.0
2023-10-20,11,Achimota,0.0
2023-10-20,423,Mampong,0.0
2023-10-21,16,Achimota,0.0
2023-10-21,29,Achimota,2.0
2023-10-21,301,Kaneshie,0.0
2023-10-21,328,Kaneshie,0.0
2023-10-21,norc165,Dansoman,0.0
2023-10-22,326,Kaneshie,0.0
2023-10-25,233,Dansoman,0.0
2023-10-25,318,Kaneshie,0.0
2023-10-25,79,Achimota,0.0
2023-10-26,19,Achimota,1.0
2023-10-26,426,Mampong,1.0017391304347827
2023-10-27,234,Dansoman,1.0
2023-10-27,455,Mampong,0.0
2023-10-27,83,Achimota,0.0
2023-10-28,322,Kaneshie,0.0
2023-10-28,401,Mampong,0.0
2023-10-28,5,Achimota,0.0
2023-10-28,54,Achimota,3.5121951219512195
2023-10-28,96,Achimota,1.591160220994475
2023-10-28,norc155,Dansoman,0.0
2023-10-30,12,Achimota,0.0
2023-10-30,306,Kaneshie,0.0
2023-10-30,39,Achimota,0.0
2023-10-30,norc835,Achimota,0.0
2023-10-31,320,Kaneshie,0.0
2023-11-01,212,Dansoman,0.0
2023-11-01,318,Kaneshie,0.0
2023-11-01,norc877,Achimota,0.0
2023-11-02,318,Kaneshie,0.5
2023-11-02,322,Kaneshie,0.0
2023-11-02,67,Achimota,0.0
2023-11-02,norc377,Kaneshie,0.3333333333333333
2023-11-02,norc532,Achimota,0.0
2023-11-03,54,Achimota,1.7888198757763973
2023-11-03,85,Achimota,0.5179856115107914
2023-11-03,norc169,Dansoman,0.0
2023-11-04,4,Achimota,0.0
2023-11-04,norc930,Achimota,0.0
2023-11-05,234,Dansoman,0.7254408060453401
2023-11-06,norc388,Kaneshie,1.0
2023-11-07,16,Achimota,0.3769633507853403
2023-11-07,208,Dansoman,1.0
2023-11-07,412,Mampong,0.0
2023-11-07,422,Mampong,0.0
2023-11-08,416,Mampong,0.0
2023-11-09,232,Dansoman,0.6666666666666666
2023-11-10,63,Achimota,0.0
2023-11-10,norc430,Kaneshie,0.0
2023-11-10,norc603,Achimota,1.0
2023-11-11,310,Kaneshie,0.5217391304347826
2023-11-11,32,Achimota,0.0
2023-11-11,88,Achimota,0.0
2023-11-11,norc331,Kaneshie,0.5061511423550088
2023-11-12,229,Dansoman,0.0
2023-11-12,30,Achimota,0.7490247074122237
2023-11-12,4,Achimota,0.4437596302003082
2023-11-12,95,Achimota,0.6736842105263158
2023-11-13,232,Dansoman,0.3333333333333333
2023-11-13,437,Mampong,1.0
2023-11-13,norc519,Achimota,0.0
2023-11-14,36,Achimota,0.0
2023-11-14,434,Mampong,0.0
2023-11-14,8,Achimota,0.0
2023-11-15,321,Kaneshie,0.0
2023-11-15,98,Achimota,0.0
2023-11-15,norc111,Dansoman,0.0
2023-11-15,norc146,Dansoman,0.0
2023-11-16,36,Achimota,0.0
2023-11-16,79,Achimota,0.0
2023-11-17,norc337,Achimota,2.0
2023-11-18,322,Kaneshie,0.0
2023-11-18,435,Mampong,0.0
2023-11-18,norc331,Kaneshie,0.0
2023-11-18,norc732,Achimota,0.0
2023-11-20,201,Dansoman,0.0
2023-11-21,210,Dansoman,0.0
2023-11-21,311,Kaneshie,0.0
2023-11-21,438,Mampong,0.0
2023-11-21,8,Achimota,1.0
2023-11-21,norc337,Achimota,1.5
2023-11-22,16,Achimota,0.0
2023-11-22,218,Dansoman,1.0
2023-11-22,62,Achimota,0.0
2023-11-24,78,Achimota,0.0
2023-11-24,norc167,Dansoman,0.0
2023-11-24,norc225,Kaneshie,1.0
2023-11-25,301,Kaneshie,1.0
2023-11-26,217,Dansoman,0.0
2023-11-26,233,Dansoman,0.0
2023-11-26,321,Kaneshie,0.0
2023-11-26,417,Mampong,0.0
2023-11-26,norc110,Dansoman,0.0
2023-11-27,310,Kaneshie,0.0
2023-11-27,437,Mampong,0.0
2023-11-27,norc603,Achimota,1.0
2023-11-27,norc858,Achimota,0.0
2023-11-28,70,Achimota,0.0
2023-11-29,456,Mampong,0.0
2023-11-30,235,Dansoman,0.0
2023-11-30,32,Achimota,1.0334928229665072
2023-12-01,220,Dansoman,0.6666666666666666
2023-12-02,7,Achimota,0.0
2023-12-03,217,Dansoman,0.0
2023-12-03,237,Dansoman,0.0
2023-12-03,55,Achimota,0.0
2023-12-03,88,Achimota,0.0
2023-12-04,417,Mampong,0.0
2023-12-04,421,Mampong,0.0
2023-12-04,47,Achimota,0.0
2023-12-04,norc533,Achimota,0.0
2023-12-06,18,Achimota,0.5454545454545454
2023-12-06,309,Kaneshie,0.0
2023-12-07,203,Dansoman,0.0
2023-12-07,86,Achimota,0.0
2023-12-07,norc930,Achimota,0.0
2023-12-08,18,Achimota,0.0
2023-12-08,201,Dansoman,0.0
2023-12-08,221,Dansoman,0.5581395348837209
2023-12-08,41,Achimota,0.0
2023-12-08,norc835,Achimota,0.0
2023-12-09,208,Dansoman,0.0
2023-12-09,85,Achimota,0.0
2023-12-10,314,Kaneshie,0.0
2023-12-10,404,Mampong,0.0
2023-12-10,74,Achimota,0.0
2023-12-11,232,Dansoman,0.0
2023-12-11,norc877,Achimota,0.0
2023-12-12,13,Achimota,0.0
2023-12-12,209,Dansoman,0.0
2023-12-12,230,Dansoman,0.0
2023-12-12,329,Kaneshie,0.0
2023-12-12,442,Mampong,1.0
2023-12-12,norc169,Dansoman,0.0
2023-12-13,55,Achimota,0.0
2023-12-13,norc927,Achimota,0.0
2023-12-14,205,Dansoman,0.0
2023-12-14,324,Kaneshie,0.0
2023-12-14,430,Mampong,0.0
2023-12-16,218,Dansoman,0.0
2023-12-16,438,Mampong,0.0
2023-12-16,442,Mampong,0.0
2023-12-17,418,Mampong,0.0
2023-12-17,89,Achimota,0.7559055118110236
2023-12-17,norc923,Achimota,0.9982668977469671
2023-12-18,313,Kaneshie,0.0
2023-12-18,443,Mampong,0.0
2023-12-18,norc537,Achimota,0.6666666666666666
2023-12-19,209,Dansoman,0.38761776581426644
2023-12-19,440,Mampong,1.0
2023-12-19,83,Achimota,0.0
2023-12-19,norc1146,Mampong,1.0
2023-12-19,norc443,Kaneshie,0.0
2023-12-20,211,Dansoman,0.0
2023-12-20,71,Achimota,0.0
2023-12-20,91,Achimota,0.0
2023-12-20,norc532,Achimota,0.0
2023-12-21,226,Dansoman,0.0
2023-12-21,81,Achimota,0.33488372093023255
2023-12-22,402,Mampong,1.0
2023-12-22,norc877,Achimota,0.0
2023-12-23,212,Dansoman,0.49913344887348354
2023-12-23,64,Achimota,0.0
2023-12-23,82,Achimota,0.5
2023-12-23,norc930,Achimota,0.0
2023-12-24,7,Achimota,1.6647398843930636
2023-12-24,norc474,Kaneshie,0.0
2023-12-25,83,Achimota,0.0
2023-12-25,norc388,Kaneshie,0.0
2023-12-26,72,Achimota,0.0
2023-12-26,norc877,Achimota,0.0
2023-12-27,21,Achimota,0.0
2023-12-27,233,Dansoman,0.0
2023-12-27,430,Mampong,3.0
2023-12-27,79,Achimota,1.0
2023-12-27,94,Achimota,0.0
2023-12-28,216,Dansoman,0.0
2023-12-28,310,Kaneshie,0.0
2023-12-28,47,Achimota,0.0
2023-12-28,norc110,Dansoman,0.3789473684210526
2023-12-28,norc835,Achimota,0.0
2023-12-29,328,Kaneshie,0.0
2023-12-29,norc442,Kaneshie,0.0
2023-12-30,41,Achimota,0.0
2023-12-30,norc732,Achimota,0.0
2023-01-01,429,Mampong,0.0
2023-01-02,208,Dansoman,0.0
2023-01-02,226,Dansoman,0.0
2023-01-02,417,Mampong,0.0
2023-01-03,212,Dansoman,0.36272040302267006
2023-01-03,314,Kaneshie,0.0
2023-01-03,322,Kaneshie,0.0
2023-01-04,303,Kaneshie,0.0
2023-01-04,404,Mampong,0.0
2023-01-04,417,Mampong,0.0
2023-01-05,11,Achimota,0.0
2023-01-05,12,Achimota,0.0
2023-01-05,4,Achimota,0.0
2023-01-05,norc167,Dansoman,0.6666666666666666
2023-01-06,232,Dansoman,0.0
2023-01-06,441,Mampong,0.0
2023-01-06,norc934,Achimota,0.0
2023-01-07,310,Kaneshie,1.0
2023-01-07,norc477,Kaneshie,0.48322147651006714
2023-01-08,41,Achimota,0.0
2023-01-08,68,Achimota,0.0
2023-01-09,235,Dansoman,0.0
2023-01-09,330,Kaneshie,0.0
2023-01-09,47,Achimota,0.0
2023-01-11,75,Achimota,0.0
2023-01-11,norc833,Achimota,0.3333333333333333
2023-01-12,228,Dansoman,0.0
2023-01-12,norc155,Dansoman,0.0
2023-01-12,norc388,Kaneshie,0.0
2023-01-13,21,Achimota,0.0
2023-01-13,303,Kaneshie,0.3333333333333333
2023-01-14,214,Dansoman,0.0
2023-01-14,230,Dansoman,0.0
2023-01-14,51,Achimota,1.08953341740227
2023-01-14,80,Achimota,1.0
2023-01-15,202,Dansoman,0.0
2023-01-16,62,Achimota,0.0
2023-01-17,325,Kaneshie,0.0
2023-01-18,206,Dansoman,0.0
2023-01-18,21,Achimota,0.0
2023-01-18,97,Achimota,0.8044692737430168
2023-01-19,431,Mampong,0.0
2023-01-20,218,Dansoman,0.0
2023-01-21,norc532,Achimota,0.0
2023-01-23,211,Dansoman,0.0
2023-01-23,77,Achimota,1.0
2023-01-23,96,Achimota,0.7731543624161074
2023-01-23,norc477,Kaneshie,0.0
2023-01-23,norc833,Achimota,1.1383399209486167
2023-01-24,10,Achimota,0.0
2023-01-24,96,Achimota,0.0
2023-01-25,232,Dansoman,0.0
2023-01-25,423,Mampong,0.0
2023-01-25,norc932,Achimota,0.3412322274881517
2023-01-26,14,Achimota,0.0
2023-01-26,93,Achimota,1.0
2023-01-27,218,Dansoman,0.0
2023-01-27,317,Kaneshie,0.0
2023-01-27,97,Achimota,1.0
2023-01-28,18,Achimota,0.0
2023-01-28,323,Kaneshie,0.0
2023-01-28,76,Achimota,0.3333333333333333
2023-01-28,norc169,Dansoman,0.0
2023-01-29,235,Dansoman,0.0
2023-01-29,401,Mampong,0.0
2023-01-29,norc606,Achimota,0.0
2023-01-30,302,Kaneshie,0.0
2023-01-30,328,Kaneshie,0.0
2023-01-30,norc443,Kaneshie,0.0
2023-01-31,230,Dansoman,0.0
2023-01-31,76,Achimota,0.0
2023-02-01,26,Achimota,0.0
2023-02-01,407,Mampong,0.0
2023-02-01,64,Achimota,0.0
2023-02-02,6,Achimota,0.0
2023-02-02,91,Achimota,0.0
2023-02-02,norc833,Achimota,1.0
2023-02-03,97,Achimota,0.0
2023-02-05,405,Mampong,2.009302325581395
2023-02-06,430,Mampong,0.0
2023-02-06,norc934,Achimota,1.0
2023-02-07,209,Dansoman,0.0
2023-02-07,218,Dansoman,0.0
2023-02-07,330,Kaneshie,0.0
2023-02-07,51,Achimota,0.0
2023-02-07,65,Achimota,0.0
2023-02-07,norc392,Kaneshie,1.0
2023-02-08,28,Achimota,0.0
2023-02-08,norc438,Kaneshie,0.0
2023-02-08,norc932,Achimota,0.0
2023-02-09,323,Kaneshie,0.0
2023-02-10,309,Kaneshie,0.0
2023-02-10,norc225,Kaneshie,0.0
2023-02-10,norc877,Achimota,0.0
2023-02-10,norc934,Achimota,0.0
2023-02-11,18,Achimota,0.0
2023-02-11,321,Kaneshie,0.0
2023-02-11,83,Achimota,0.0
2023-02-11,96,Achimota,0.0
2023-02-12,11,Achimota,0.0
2023-02-12,202,Dansoman,0.0
2023-02-12,308,Kaneshie,0.0
2023-02-12,409,Mampong,0.0
2023-02-12,8,Achimota,0.0
2023-02-13,217,Dansoman,0.737516005121639
2023-02-13,330,Kaneshie,0.0
2023-02-13,71,Achimota,0.0
2023-02-13,96,Achimota,0.0
2023-02-14,233,Dansoman,0.0
2023-02-15,217,Dansoman,0.0
2023-02-15,309,Kaneshie,0.0
2023-02-15,420,Mampong,0.0
2023-02-15,norc835,Achimota,0.0
2023-02-16,25,Achimota,0.0
2023-02-16,63,Achimota,0.0
2023-02-16,74,Achimota,0.3333333333333333
2023-02-16,norc456,Kaneshie,0.0
2023-02-17,25,Achimota,0.0
2023-02-17,94,Achimota,0.0
2023-02-17,norc477,Kaneshie,0.0
2023-02-18,237,Dansoman,0.0
2023-02-18,428,Mampong,1.0017391304347827
2023-02-18,431,Mampong,0.0
2023-02-18,444,Mampong,1.0
2023-02-18,norc377,Kaneshie,0.0
2023-02-19,324,Kaneshie,0.3333333333333333
2023-02-19,73,Achimota,0.0
2023-02-19,norc456,Kaneshie,0.0
2023-02-20,320,Kaneshie,0.0
2023-02-21,10,Achimota,0.0
2023-02-21,230,Dansoman,0.25
2023-02-22,norc323,Kaneshie,0.0
2023-02-22,norc927,Achimota,0.0
2023-02-23,96,Achimota,0.3337195828505214
2023-02-24,21,Achimota,0.0
2023-02-24,221,Dansoman,0.456418383518225
2023-02-24,norc165,Dansoman,0.0
2023-02-25,229,Dansoman,0.5106382978723405
2023-02-25,417,Mampong,0.0
2023-02-25,norc356,Achimota,0.0
2023-02-25,norc421,Kaneshie,0.0
2023-02-26,54,Achimota,0.0
2023-02-26,95,Achimota,0.0
2023-02-26,norc1146,Mampong,0.0
2023-02-26,norc603,Achimota,0.0
2023-02-27,404,Mampong,0.0
2023-02-27,405,Mampong,0.0
2023-02-27,412,Mampong,0.0
2023-02-27,norc469,Kaneshie,0.0
2023-02-28,327,Kaneshie,2.0
2023-02-28,328,Kaneshie,0.0
2023-02-28,norc519,Achimota,0.0
2023-03-01,13,Achimota,0.0
2023-03-01,214,Dansoman,1.188445667125172
2023-03-01,46,Achimota,0.0
2023-03-01,63,Achimota,1.0
2023-03-01,norc421,Kaneshie,0.0
2023-03-01,norc524,Achimota,0.0
2023-03-02,norc477,Kaneshie,0.0
2023-03-03,100,Achimota,0.0
2023-03-03,norc377,Kaneshie,0.0
2023-03-04,439,Mampong,0.0
2023-03-04,norc109,Dansoman,0.0
2023-03-05,12,Achimota,0.0
2023-03-05,41,Achimota,0.5170556552962298
2023-03-05,norc533,Achimota,0.0
2023-03-06,426,Mampong,1.0472727272727274
2023-03-06,436,Mampong,0.0
2023-03-06,norc155,Dansoman,0.0
2023-03-07,77,Achimota,1.0194690265486726
2023-03-07,91,Achimota,0.5
2023-03-07,norc167,Dansoman,0.8727272727272728
2023-03-08,310,Kaneshie,0.0
2023-03-09,6,Achimota,1.0
2023-03-10,230,Dansoman,0.0
2023-03-10,85,Achimota,0.0
2023-03-10,88,Achimota,0.0
2023-03-10,norc923,Achimota,0.0
2023-03-11,329,Kaneshie,0.0
2023-03-11,411,Mampong,0.0
2023-03-12,422,Mampong,0.0
2023-03-12,438,Mampong,1.0
2023-03-12,51,Achimota,1.0011587485515643
2023-03-12,norc476,Kaneshie,0.0
2023-03-13,31,Achimota,0.0
2023-03-14,96,Achimota,0.0
2023-03-15,444,Mampong,1.8056426332288402
2023-03-16,214,Dansoman,0.4417403752748095
2023-03-16,47,Achimota,0.0
2023-03-16,74,Achimota,0.0
2023-03-16,89,Achimota,0.4768211920529801
2023-03-17,325,Kaneshie,0.0
2023-03-17,413,Mampong,0.0
2023-03-17,42,Achimota,0.0
2023-03-17,85,Achimota,0.0
2023-03-17,9,Achimota,0.0
2023-03-18,227,Dansoman,0.0
2023-03-18,232,Dansoman,0.0
2023-03-19,norc927,Achimota,0.0
2023-03-20,404,Mampong,1.0
2023-03-20,455,Mampong,0.0
2023-03-20,51,Achimota,0.0
2023-03-20,65,Achimota,0.0
2023-03-21,235,Dansoman,0.0
2023-03-21,308,Kaneshie,0.0
2023-03-21,434,Mampong,0.0
2023-03-21,444,Mampong,0.0
2023-03-22,303,Kaneshie,0.36455696202531646
2023-03-22,310,Kaneshie,0.0
2023-03-23,431,Mampong,0.0
2023-03-23,65,Achimota,0.3333333333333333
2023-03-24,1,Achimota,0.0
2023-03-24,319,Kaneshie,2.0
2023-03-25,225,Dansoman,0.0
2023-03-25,328,Kaneshie,0.0
2023-03-25,41,Achimota,0.0
2023-03-25,430,Mampong,0.0
2023-03-25,67,Achimota,0.8372093023255814
2023-03-26,norc438,Kaneshie,0.5
2023-03-27,75,Achimota,0.0
2023-03-27,77,Achimota,0.3641543947197613
2023-03-27,81,Achimota,0.0
2023-03-27,96,Achimota,0.0
2023-03-27,norc172,Dansoman,0.0
2023-03-28,norc606,Achimota,0.5818181818181818
2023-03-29,237,Dansoman,0.0
2023-03-29,316,Kaneshie,0.0
2023-03-29,norc110,Dansoman,0.0
2023-03-29,norc835,Achimota,0.0
2023-03-30,75,Achimota,0.0
2023-03-31,norc927,Achimota,0.0
2023-04-01,60,Achimota,0.0
2023-04-01,70,Achimota,0.0
2023-04-01,norc858,Achimota,0.0
2023-04-02,26,Achimota,0.0
2023-04-02,319,Kaneshie,0.0
2023-04-02,norc377,Kaneshie,0.0
2023-04-03,303,Kaneshie,0.38399999999999995
2023-04-04,65,Achimota,0.0
2023-04-04,83,Achimota,0.0
2023-04-04,91,Achimota,0.5
2023-04-04,97,Achimota,0.0
2023-04-05,229,Dansoman,0.6012526096033404
2023-04-05,70,Achimota,1.0
2023-04-07,327,Kaneshie,1.0
2023-04-08,32,Achimota,0.0
2023-04-08,norc322,Kaneshie,0.0
2023-04-08,norc934,Achimota,0.0
2023-04-09,2,Achimota,0.0
2023-04-09,29,Achimota,0.0
2023-04-09,42,Achimota,1.8090452261306533
2023-04-09,norc146,Dansoman,2.0
2023-04-10,326,Kaneshie,1.0
2023-04-10,419,Mampong,0.0
2023-04-10,51,Achimota,0.0
2023-04-10,norc104,Dansoman,0.0
2023-04-12,218,Dansoman,0.0
2023-04-12,84,Achimota,0.0
2023-04-12,norc579,Achimota,0.0
2023-04-13,203,Dansoman,0.0
2023-04-13,403,Mampong,0.0
2023-04-13,75,Achimota,0.6666666666666666
2023-04-14,227,Dansoman,0.0
2023-04-15,408,Mampong,1.0
2023-04-15,437,Mampong,0.0
2023-04-15,60,Achimota,0.0
2023-04-15,88,Achimota,0.0
2023-04-15,95,Achimota,0.0
2023-04-16,302,Kaneshie,0.0
2023-04-16,408,Mampong,1.0
2023-04-16,norc469,Kaneshie,0.0
2023-04-17,412,Mampong,1.5
2023-04-17,95,Achimota,0.0
2023-04-18,231,Dansoman,0.0
2023-04-18,48,Achimota,0.0
2023-04-18,norc835,Achimota,0.0
2023-04-19,319,Kaneshie,0.0
2023-04-19,norc532,Achimota,0.0
2023-04-20,41,Achimota,0.5
2023-04-20,429,Mampong,0.7024390243902439
2023-04-20,434,Mampong,0.0
2023-04-20,74,Achimota,0.0
2023-04-20,norc579,Achimota,0.0
2023-04-20,norc602,Achimota,0.0
2023-04-21,4,Achimota,0.0
2023-04-21,437,Mampong,0.0
2023-04-21,68,Achimota,0.0
2023-04-21,norc172,Dansoman,1.0
2023-04-22,238,Dansoman,0.0
2023-04-22,87,Achimota,0.0
2023-04-22,norc112,Dansoman,0.0
2023-04-23,88,Achimota,0.0
2023-04-23,98,Achimota,0.0
2023-04-23,norc155,Dansoman,0.0
2023-04-24,204,Dansoman,0.0
2023-04-24,213,Dansoman,0.0
2023-04-24,norc835,Achimota,0.663594470046083
2023-04-25,16,Achimota,0.0
2023-04-25,norc332,Kaneshie,0.3764705882352941
2023-04-26,233,Dansoman,1.0
2023-04-26,norc111,Dansoman,1.0
2023-04-27,225,Dansoman,0.0
2023-04-27,310,Kaneshie,0.0
2023-04-27,427,Mampong,1.0
2023-04-27,54,Achimota,0.0
2023-04-27,norc226,Kaneshie,0.0
2023-04-27,norc579,Achimota,0.0
2023-04-28,71,Achimota,0.0
2023-04-28,91,Achimota,0.0
2023-04-29,211,Dansoman,0.0
2023-04-29,norc602,Achimota,0.0
2023-04-30,14,Achimota,0.0
2023-04-30,307,Kaneshie,0.0
2023-04-30,316,Kaneshie,0.4824120603015075
2023-04-30,97,Achimota,0.0
2023-05-01,404,Mampong,1.6210131332082551
2023-05-01,417,Mampong,2.0
2023-05-01,norc155,Dansoman,0.0
2023-05-02,212,Dansoman,0.0
2023-05-02,67,Achimota,0.0
2023-05-03,212,Dansoman,0.0
2023-05-03,57,Achimota,0.0
2023-05-03,67,Achimota,0.0
2023-05-03,75,Achimota,1.0
2023-05-03,96,Achimota,0.0
2023-05-03,norc1104,Mampong,1.0
2023-05-04,21,Achimota,0.0
2023-05-04,237,Dansoman,0.0
2023-05-04,norc450,Kaneshie,0.0
2023-05-05,222,Dansoman,0.0
2023-05-05,304,Kaneshie,0.6666666666666666
2023-05-05,98,Achimota,0.0
2023-05-06,428,Mampong,0.0
2023-05-06,46,Achimota,0.3333333333333333
2023-05-06,norc421,Kaneshie,0.0
2023-05-06,norc474,Kaneshie,0.0
2023-05-07,227,Dansoman,0.3333333333333333
2023-05-07,48,Achimota,0.0
2023-05-08,227,Dansoman,0.34002361275088544
2023-05-08,norc430,Kaneshie,0.6666666666666666
2023-05-09,226,Dansoman,1.0
2023-05-09,81,Achimota,0.784741144414169
2023-05-10,238,Dansoman,0.0
2023-05-10,28,Achimota,0.0
2023-05-10,36,Achimota,0.0
2023-05-10,430,Mampong,0.0
2023-05-11,29,Achimota,0.0
2023-05-11,norc337,Achimota,1.0
2023-05-12,77,Achimota,0.6206896551724138
2023-05-13,228,Dansoman,0.5
2023-05-13,436,Mampong,0.0
2023-05-13,93,Achimota,0.0
2023-05-13,norc110,Dansoman,0.0
2023-05-13,norc934,Achimota,0.0
2023-05-14,25,Achimota,2.9793103448275864
2023-05-14,328,Kaneshie,0.0
2023-05-14,64,Achimota,0.0
2023-05-15,100,Achimota,1.1294117647058823
2023-05-16,norc1146,Mampong,0.0
2023-05-16,norc390,Kaneshie,0.0
2023-05-16,norc533,Achimota,0.0
2023-05-17,302,Kaneshie,0.0
2023-05-17,norc926,Achimota,0.0
2023-05-18,100,Achimota,1.29438202247191
2023-05-18,223,Dansoman,0.0
2023-05-19,81,Achimota,0.0
2023-05-20,74,Achimota,0.0
2023-05-20,norc112,Dansoman,0.0
2023-05-21,norc519,Achimota,0.3333333333333333
2023-05-22,7,Achimota,0.0
2023-05-22,norc109,Dansoman,0.3333333333333333
2023-05-22,norc443,Kaneshie,0.0
2023-05-23,420,Mampong,0.0
2023-05-23,423,Mampong,2.0
2023-05-24,14,Achimota,0.0
2023-05-24,46,Achimota,0.0
2023-05-26,29,Achimota,0.0
2023-05-26,425,Mampong,0.0
2023-05-27,305,Kaneshie,0.0
2023-05-28,220,Dansoman,0.0
2023-05-28,69,Achimota,0.0
2023-05-28,83,Achimota,0.0
2023-05-29,328,Kaneshie,0.5
2023-05-29,403,Mampong,0.0
2023-05-29,6,Achimota,0.0
2023-05-30,418,Mampong,0.0
2023-05-30,59,Achimota,1.8052384150436533
2023-05-31,235,Dansoman,0.8216833095577747
2023-06-01,74,Achimota,1.0
2023-06-01,norc421,Kaneshie,0.0
2023-06-02,213,Dansoman,0.0
2023-06-02,301,Kaneshie,0.0
2023-06-02,norc392,Kaneshie,1.0
2023-06-03,2,Achimota,0.0
2023-06-03,74,Achimota,1.0
2023-06-04,225,Dansoman,0.0
2023-06-04,norc442,Kaneshie,0.0
2023-06-05,93,Achimota,0.0
2023-06-06,411,Mampong,1.0
2023-06-07,73,Achimota,0.0
2023-06-07,91,Achimota,0.0
2023-06-08,204,Dansoman,0.0
2023-06-08,305,Kaneshie,0.0
2023-06-08,311,Kaneshie,0.0
2023-06-09,12,Achimota,0.0
2023-06-09,57,Achimota,0.0
2023-06-10,303,Kaneshie,0.3333333333333333
2023-06-10,305,Kaneshie,0.0
2023-06-10,412,Mampong,0.5
2023-06-11,223,Dansoman,0.0
2023-06-11,416,Mampong,0.0
2023-06-12,422,Mampong,0.0
2023-06-13,17,Achimota,0.0
2023-06-13,201,Dansoman,1.021276595744681
2023-06-13,96,Achimota,0.0
2023-06-14,313,Kaneshie,0.0
2023-06-14,87,Achimota,0.0
2023-06-15,59,Achimota,0.155005382131324
2023-06-16,19,Achimota,0.0
2023-06-16,455,Mampong,0.0
2023-06-16,93,Achimota,0.0
2023-06-16,norc146,Dansoman,0.0
2023-06-17,71,Achimota,0.0
2023-06-18,29,Achimota,0.0
2023-06-18,440,Mampong,0.0
2023-06-18,norc421,Kaneshie,0.0
2023-06-19,31,Achimota,0.0
2023-06-19,norc146,Dansoman,0.0
2023-06-20,221,Dansoman,0.0
2023-06-20,235,Dansoman,0.0
2023-06-20,88,Achimota,0.0
2023-06-20,norc602,Achimota,0.0
2023-06-21,216,Dansoman,0.0
2023-06-21,303,Kaneshie,0.0
2023-06-23,417,Mampong,0.0
2023-06-23,norc519,Achimota,0.0
2023-06-23,norc930,Achimota,0.0
2023-06-24,305,Kaneshie,0.0
2023-06-24,420,Mampong,0.0
2023-06-24,427,Mampong,0.0
2023-06-24,89,Achimota,0.0
2023-06-25,308,Kaneshie,0.0
2023-06-25,73,Achimota,0.0
2023-06-25,norc323,Kaneshie,0.0
2023-06-26,317,Kaneshie,0.0
2023-06-26,44,Achimota,0.6666666666666666
2023-06-26,52,Achimota,0.0
2023-06-26,82,Achimota,0.0
2023-06-26,90,Achimota,0.0
2023-06-27,222,Dansoman,0.25
2023-06-27,227,Dansoman,0.0
2023-06-27,421,Mampong,0.0
2023-06-27,94,Achimota,0.0
2023-06-28,204,Dansoman,0.35733192165166755
2023-06-28,413,Mampong,0.0
2023-06-28,55,Achimota,0.0
2023-06-29,207,Dansoman,0.0
2023-06-29,421,Mampong,0.0
